age,marital,duration,job=admin.,job=blue-collar,job=entrepreneur,job=housemaid,job=management,job=retired,job=self-employed,job=services,job=student,job=technician,job=unemployed,education=basic.4y,education=basic.6y,education=basic.9y,education=high.school,education=professional.course,education=university.degree,default=no,default=yes,housing=no,housing=yes,loan=no,loan=yes,contact=cellular,contact=telephone,month=apr,month=aug,month=dec,month=jul,month=jun,month=mar,month=may,month=nov,month=oct,month=sep,day_of_week=fri,day_of_week=mon,day_of_week=thu,day_of_week=tue,day_of_week=wed,y
-46.12971088511835,1.0,442.4921586540544,-3.766728748977175,24.505952946972663,2.740472126591377,5.675762252419619,4.935089689067728,18.01177678382904,4.7098706968409445,5.791513473758231,-0.0024375084860720733,-6.2215015068864465,1.8794188426902416,18.69269649496565,4.971702296613496,4.021336622197598,-3.9820666402094145,15.190974464196696,-11.958671885333757,-2.2086002338828723,1.7626794615782804,12.768208500235628,-2.0883818177666784,5.4392320685841575,8.656266640926772,2.500350004762197,-6.564482443975674,5.9574351362492255,0.9460025940718723,6.421966116370048,-6.872134297377178,4.149115339351619,8.402055593116375,-6.9583913675880344,13.65769503695872,13.160724332453844,5.406057363765735,7.243977648925812,-0.8519243947406615,6.784428467654448,17.554216338233633,1.4931887469171599,0.0
-44.58623360344071,1.0,179.9321046280229,-7.995131068303858,13.632769559013251,11.02981311814092,5.0882105355416405,18.176508202863346,13.980046406720055,9.330362945493448,7.17384495674945,9.320171147854541,-2.3618564208545108,6.795811355734395,7.251655481335467,4.94069435275733,16.802854906179263,4.258205273729358,6.377788094061712,-7.424664535602431,-12.451831762837243,0.818071599362951,1.4879328994368768,-5.3857194118852,-0.271545475989285,2.641200613067224,-7.595400421627619,-6.107155218550625,1.0467311481362729,11.815237567734293,8.208334242127851,2.779211745502617,14.643056485659319,17.659931334096875,-4.217313721941711,10.824089068896061,4.863943103085795,-0.14530952464694014,10.297992033470173,3.3753514100043507,1.7318837526197262,8.348112870536319,11.074708682854002,0.0
-44.58623360344071,1.0,179.9321046280229,-7.995131068303858,13.632769559013251,11.02981311814092,5.0882105355416405,18.176508202863346,13.980046406720055,9.330362945493448,7.17384495674945,9.320171147854541,-2.3618564208545108,6.795811355734395,7.251655481335467,4.94069435275733,16.802854906179263,4.258205273729358,6.377788094061712,-7.424664535602431,-12.451831762837243,0.818071599362951,1.4879328994368768,-5.3857194118852,-0.271545475989285,2.641200613067224,-7.595400421627619,-6.107155218550625,1.0467311481362729,11.815237567734293,8.208334242127851,2.779211745502617,14.643056485659319,17.659931334096875,-4.217313721941711,10.824089068896061,4.863943103085795,-0.14530952464694014,10.297992033470173,3.3753514100043507,1.7318837526197262,8.348112870536319,11.074708682854002,0.0
-44.58623360344071,0.0,179.9321046280229,-7.995131068303858,13.632769559013251,11.02981311814092,5.0882105355416405,18.176508202863346,13.980046406720055,9.330362945493448,7.17384495674945,9.320171147854541,-2.3618564208545108,6.795811355734395,7.251655481335467,4.94069435275733,16.802854906179263,4.258205273729358,6.377788094061712,-7.424664535602431,-12.451831762837243,0.818071599362951,1.4879328994368768,-5.3857194118852,-0.271545475989285,2.641200613067224,-7.595400421627619,-6.107155218550625,1.0467311481362729,11.815237567734293,8.208334242127851,2.779211745502617,14.643056485659319,17.659931334096875,-4.217313721941711,10.824089068896061,4.863943103085795,-0.14530952464694014,10.297992033470173,3.3753514100043507,1.7318837526197262,8.348112870536319,11.074708682854002,0.0
-1.9495901523385273,1.0,765.3976922400196,-7.590226192790409,6.712756143932959,13.563831140367963,1.3329053600357277,19.88479331369693,3.54608360691824,14.30944026531412,1.3732630848089693,11.013562439977315,11.176255382323326,4.781046649400744,17.107211823247795,15.116921961011947,12.402101307297162,-7.320242567553478,17.95812341329162,-4.4858629026545795,-1.9223658188752875,15.271261075632836,-2.05645269703054,5.1481828767511,-7.288073568656651,14.555185474835792,-0.6039438867507314,11.937994773408434,15.18904417476369,14.971222582280458,10.90739987178175,11.820471687895257,11.642735424660572,8.556314593845094,4.299359457004139,-1.486083715342675,6.992789790889642,14.209247356215169,2.0403259854167732,10.845459067318911,3.0799519020056376,-0.24959607278877974,1.171533688015781,1.0
-45.854506093291384,1.0,442.2069011198128,-3.761124042746454,24.436074841477268,2.716784300931002,5.629483348751925,4.908805139165045,17.95850398234383,4.668432552977864,5.759243702447509,-0.02066344322017507,-6.198456838896723,1.8407160529769961,18.62590029089772,4.919846325190354,4.008396971835086,-3.987296123517566,15.164607908818732,-11.9361524967122,-2.169318178340697,1.7268107810796425,12.732189923255856,-2.082462239553421,5.446404048136099,8.6483033922187,2.495734662142639,-6.557728802941917,5.919419717388661,0.9128695905000456,6.372879714308769,-6.878448016392828,4.145527905509285,8.37428999616661,-6.959186090299866,13.63193139814144,13.118136069060393,5.395024967603571,7.232747508272971,-0.8466306410478638,6.753922140376499,17.523144831674774,1.4874166497336798,0.0
-44.58623360344071,1.0,179.9321046280229,-7.995131068303858,13.632769559013251,11.02981311814092,5.0882105355416405,18.176508202863346,13.980046406720055,9.330362945493448,7.17384495674945,9.320171147854541,-2.3618564208545108,6.795811355734395,7.251655481335467,4.94069435275733,16.802854906179263,4.258205273729358,6.377788094061712,-7.424664535602431,-12.451831762837243,0.818071599362951,1.4879328994368768,-5.3857194118852,-0.271545475989285,2.641200613067224,-7.595400421627619,-6.107155218550625,1.0467311481362729,11.815237567734293,8.208334242127851,2.779211745502617,14.643056485659319,17.659931334096875,-4.217313721941711,10.824089068896061,4.863943103085795,-0.14530952464694014,10.297992033470173,3.3753514100043507,1.7318837526197262,8.348112870536319,11.074708682854002,0.0
-1.9495901523385273,1.0,765.3976922400196,-7.590226192790409,6.712756143932959,13.563831140367963,1.3329053600357277,19.88479331369693,3.54608360691824,14.30944026531412,1.3732630848089693,11.013562439977315,11.176255382323326,4.781046649400744,17.107211823247795,15.116921961011947,12.402101307297162,-7.320242567553478,17.95812341329162,-4.4858629026545795,-1.9223658188752875,15.271261075632836,-2.05645269703054,5.1481828767511,-7.288073568656651,14.555185474835792,-0.6039438867507314,11.937994773408434,15.18904417476369,14.971222582280458,10.90739987178175,11.820471687895257,11.642735424660572,8.556314593845094,4.299359457004139,-1.486083715342675,6.992789790889642,14.209247356215169,2.0403259854167732,10.845459067318911,3.0799519020056376,-0.24959607278877974,1.171533688015781,1.0
-44.58623360344071,0.0,179.9321046280229,-7.995131068303858,13.632769559013251,11.02981311814092,5.0882105355416405,18.176508202863346,13.980046406720055,9.330362945493448,7.17384495674945,9.320171147854541,-2.3618564208545108,6.795811355734395,7.251655481335467,4.94069435275733,16.802854906179263,4.258205273729358,6.377788094061712,-7.424664535602431,-12.451831762837243,0.818071599362951,1.4879328994368768,-5.3857194118852,-0.271545475989285,2.641200613067224,-7.595400421627619,-6.107155218550625,1.0467311481362729,11.815237567734293,8.208334242127851,2.779211745502617,14.643056485659319,17.659931334096875,-4.217313721941711,10.824089068896061,4.863943103085795,-0.14530952464694014,10.297992033470173,3.3753514100043507,1.7318837526197262,8.348112870536319,11.074708682854002,0.0
-44.58623360344027,1.0,179.9321046280238,-7.995131068303859,13.632769559013184,11.029813118140877,5.088210535541559,18.176508202863307,13.98004640672,9.330362945493373,7.1738449567494,9.320171147854502,-2.361856420854482,6.795811355734317,7.251655481335385,4.940694352757234,16.80285490617925,4.258205273729333,6.377788094061707,-7.424664535602423,-12.451831762837164,0.8180715993628787,1.4879328994368421,-5.385719411885194,-0.27154547598925055,2.6412006130672365,-7.5954004216276205,-6.107155218550633,1.0467311481362103,11.815237567734224,8.208334242127766,2.7792117455025793,14.643056485659326,17.659931334096843,-4.2173137219417365,10.824089068896052,4.863943103085747,-0.1453095246469456,10.297992033470173,3.375351410004359,1.7318837526196829,8.348112870536312,11.074708682853995,0.0
